row_id,original_text,language,url,author_hash,date,primary_theme,manipulative_score,decision,review_flag
85329,"مونبلييه أونيون برلين مانشستر يونايتد

ڪۆد خضم مباشر

▬صن▬أند▬سأند▬ ← ZZY25",ar,x.com,731ac6d95106ad948da187fcfacb093ec8a132d4,2024-11-19T19:18:52.000Z,Sports,0.9980469,Manipulative,False
93880,"إيفرتون غو أهيد إيغلز ماينز

ڪۆد خضم مباشر

▬فىرست▬فرستكراى▬ ← AFH3",ar,x.com,a4b497464025c7dfc2654ac392f1a66e9a7ef2b6,2024-11-19T19:21:01.000Z,Sports,0.9980469,Manipulative,False
89262,"ليون إن إي سي نيميغن تشيلسي لاتسيو ليون

ڪۆد خضم مباشر

▬ان▬هاوس▬انهاوس▬ ← C64",ar,x.com,aed6d52d671a03ff2106c26f323b99093836f202,2024-11-19T19:19:48.000Z,Entertainment,0.9980469,Manipulative,False
28586,"ليتشي الرائد روما

ڪۆد خضم مباشر

▬براندز▬فور▬ليس▬لس▬براندس▬ ← BF51",ar,x.com,40f51dd9414a0263d28c8a6449b7649f7d26cb3b,2024-11-19T19:06:15.000Z,Entertainment,0.9980469,Manipulative,False
59745,"Just Rolling! $SINT hit our TARGET after our analyst called the entry  , securing our FREE trial members a 57 % PROFIT ! Join us today !  - https://discord.gg/BtQcahCE5T - Take the leap! $LCID $HCWB $SQQQ $SMCI $PLTR $TSLA $APLM $ATCH $NVDA $SOXL",en,x.com,23dab0629e19b877358e378daea77adc94c75834,2024-11-19T19:13:00.000Z,Cryptocurrency,0.9980469,Manipulative,False
56170,"الحزم ليون سبورتينغ لشبونة هيراكليس فيردر بريمن

ڪۆد خضم مباشر

▬ألسىف▬هوم▬ ← SH090",ar,x.com,698fe036b00827755a3776423af0f49bf2364de8,2024-11-19T19:12:15.000Z,Sports,0.9980469,Manipulative,False
59159,"ليل ناك بريدا أونيون برلين توتنهام هوتسبر كومو

ڪۆد خضم مباشر

▬ألشمس▬وألرمأل▬و▬ألرمأل▬ ← ZZY25",ar,x.com,ed00d2bdd6b4a4d8de3e81a2a7beb20a8cb26159,2024-11-19T19:12:52.000Z,Entertainment,0.9980469,Manipulative,False
74486,"بي إس في بورتو فيتوريا غيمارايش ليتشي

ڪۆد خضم مباشر

▬باث▬اند▬بوٕدي▬ ← A4TU",ar,x.com,38af7660f805161c5b51b246835178b1da8c2804,2024-11-19T19:16:22.000Z,Entertainment,0.9980469,Manipulative,False
74400,"برايتون وهوف ألبيون ليتشي فيردر بريمن

ڪۆد خضم مباشر

▬فلاي▬ان▬ ← ABC559",ar,x.com,5509dca70a5b28e219430e25d6108ccbf445c24c,2024-11-19T19:16:21.000Z,Sports,0.9980469,Manipulative,False
64899,"كولن روما النصر النصر ضمك

ڪۆد خضم مباشر

▬بشرة▬كير▬بشره▬ ← A77",ar,x.com,caeccc32f6e08d808cc0262d8b04667aa895796e,2024-11-19T19:14:10.000Z,Politics,0.9980469,Manipulative,False
23480,"ريو آفي إمبولي برينتفورد بي إي سي زفوله ناسيونال

ڪۆد خضم مباشر

▬مذر▬كىر▬مذركىر▬ ← AWBZS",ar,x.com,2363e1c62ef1cac12c6126fb31bfed2378418a69,2024-11-19T19:05:06.000Z,Entertainment,0.9980469,Manipulative,False
24819,"فيورنتينا أروكا ستراسبورغ مايوركا إسبانيول فورتونا سيتارد

ڪۆد خضم مباشر

▬إيهٮرب▬ ← CNU3074",ar,x.com,b34e6852dfc57a38fdf638762c25154929905538,2024-11-19T19:05:25.000Z,Entertainment,0.9980469,Manipulative,False
15677,"Get access to top-tier trading signals and start winning today! 

http://successful-signals.live

$SOL $UMA $TIA $TRB $XAI $SEI $LINK $XRP $BTC $ETH $BNB $ARB $MANTA $MATIC $SUI $OP $SAND $ONDO $WIF $MEME $MAGIC $MYRO $FLOW $VMINT $ONDO",en,x.com,bdf2a4d04a87b94d970e2b437de5dec134811bd4,2024-11-19T19:03:19.000Z,Cryptocurrency,0.9980469,Manipulative,False
22254,"أروكا فياريال مونبلييه فينورد باريس سان جيرمان

ڪۆد خضم مباشر

▬نايس▬ستور▬ ← SUM5",ar,x.com,37152a1cc2251858d3bc96e85bb0b9f6ab297fc3,2024-11-19T19:04:49.000Z,Entertainment,0.9980469,Manipulative,False
77502,"Hold $ASTRA and join the exclusive $FUXE airdrop party!  6% of $FUXE just for you—it's time to take your crypto game to the next level! 

 $BTC $ETH $TON $ONDO $FLOKI $BONK $PEPE  $OP $AXL $GRT $IMX $MKR $INJ $VET $SUI $FDUSD $AR $RON $BGB $FTM $THETA $BRETT $RUNE $JASMY",en,x.com,6228efa674da92e19efbfb3b25804b736858b580,2024-11-19T19:17:02.000Z,Cryptocurrency,0.9980469,Manipulative,False
77487,"أفيس شتوتغارت وولفرهامبتون واندررز

ڪۆد خضم مباشر

▬بلؤمنغدَىلز▬بلؤمينغدَىلز▬ ← X59",ar,x.com,bcd71a8434f7aba04c9e109cf493ef97f7457d7a,2024-11-19T19:17:02.000Z,Entertainment,0.9980469,Manipulative,False
75554,"فيردر بريمن بورنموث ألميري سيتي برايتون وهوف ألبيون موناكو

ڪۆد خضم مباشر

▬مذر▬كىر▬مذركىر▬ ← AWBZS",ar,x.com,962cd908d8c6382717f06be1f1d897f0440dd28f,2024-11-19T19:16:36.000Z,Sports,0.9980469,Manipulative,False
79254,"الاتفاق ليل سبورتينغ لشبونة

ڪۆد خضم مباشر

▬براندز▬فور▬ليس▬لس▬براندس▬ ← BF51",ar,x.com,6034984520baa0ac1830b744f1556a4d57eb1949,2024-11-19T19:17:27.000Z,Business,0.9980469,Manipulative,False
79977,"كالياري الفتح بورنموث

ڪۆد خضم مباشر

▬فلاي▬ان▬ ← ABC559",ar,x.com,e6d9e6f3abaffabbb759d6dfbd08ef21d0d76ceb,2024-11-19T19:17:37.000Z,Sports,0.9980469,Manipulative,False
78874,"الخليج برايتون وهوف ألبيون فيورنتينا كريستال بالاس ناسيونال

ڪۆد خضم مباشر

▬امريكان▬ايجل▬ايفل▬ ← ABCY",ar,x.com,9a0402629d92cd2f06417ef2735634665472fe3e,2024-11-19T19:17:21.000Z,Sports,0.9980469,Manipulative,False
13115,"أونيون برلين فينورد الحزم فورتونا سيتارد الأهلي

ڪۆد خضم مباشر

▬ألسىف▬هوم▬ ← SH090",ar,x.com,3852d31b8fe5b1849d98097373d3616b0d9265f9,2024-11-19T19:02:43.000Z,Politics,0.9980469,Manipulative,False
12778,"أوكسير نورنبيرغ فاماليكاو الفيحاء

ڪۆد خضم مباشر

▬بأرىس▬غألىرى▬جألىرى▬ ← AA26",ar,x.com,2363e1c62ef1cac12c6126fb31bfed2378418a69,2024-11-19T19:02:39.000Z,Entertainment,0.9980469,Manipulative,False
5482,"يوفنتوس الخليج النصر بولونيا ريال بيتيس

ڪۆد خضم مباشر

▬ان▬هاوس▬انهاوس▬ ← C64",ar,x.com,caeccc32f6e08d808cc0262d8b04667aa895796e,2024-11-19T19:01:02.000Z,Sports,0.9980469,Manipulative,False
29293,"ليون بي إي سي زفوله سانت إتيان نابولي سبارتا روتردام

ڪۆد خضم مباشر

▬ايا▬كلين▬ ← SA58",ar,x.com,f531ff15ac9515f390273343b5e0b21fa54f73cb,2024-11-19T19:06:24.000Z,Entertainment,0.9980469,Manipulative,False
29186,"مارسيليا أي زد ألكمار سانتا كلارا ساوثهامبتون إن إي سي نيميغن

ڪۆد خضم مباشر

▬تُيموُ▬ ← acs678251",ar,x.com,01047795082bb39048257898014029494a62264a,2024-11-19T19:06:23.000Z,Sports,0.9980469,Manipulative,False
29294,"مونزا فالنسيا مونزا فارينسي بي إي سي زفوله فيتوريا غيمارايش

ڪۆد خضم مباشر

▬إيهٮرب▬ ← CNU3074",ar,x.com,b34e6852dfc57a38fdf638762c25154929905538,2024-11-19T19:06:24.000Z,Sports,0.9980469,Manipulative,False
31714,"أي زد ألكمار ماينز تفينتي استوريل

ڪۆد خضم مباشر

▬بأرىس▬غألىرى▬جألىرى▬ ← AA26",ar,x.com,63711f2c4b58a01fa51c6d9de8c66f3348961abe,2024-11-19T19:06:55.000Z,Social,0.9980469,Manipulative,False
29235,"شتوتغارت أي زد ألكمار بي إس في

ڪۆد خضم مباشر

▬بان▬هوم▬ ← KSA",ar,x.com,cf42e64f531d1c512b1b53e4fb7d7b6ed1846624,2024-11-19T19:06:23.000Z,Technology,0.9980469,Manipulative,False
57385,"توتنهام هوتسبر ليل كازا بيا الفيحاء سبارتا روتردام

ڪۆد خضم مباشر

▬مذر▬كىر▬مذركىر▬ ← AWBZS",ar,x.com,9cf0b769fd6918cedc4526de1bc41256208bab86,2024-11-19T19:12:30.000Z,Entertainment,0.9980469,Manipulative,False
60098,"مارسيليا أونيون برلين ليغانيس مانشستر سيتي الوحدة

ڪۆد خضم مباشر

▬ألسىف▬هوم▬ ← SH090",ar,x.com,9fe0cce611ce82ce921cdd17db70cb5f751e3f72,2024-11-19T19:13:04.000Z,Sports,0.9980469,Manipulative,False
72605,"كولن بوخوم أوساسونا لايبزيج ليفربول

ڪۆد خضم مباشر

▬بشرة▬كير▬بشره▬ ← A77",ar,x.com,ae759e1f32f65852eb5c61017a22397404dbbcbc,2024-11-19T19:15:56.000Z,People,0.9980469,Manipulative,False
72757,"الفيحاء بوروسيا دورتموند مايوركا

ڪۆد خضم مباشر

▬براندز▬فور▬ليس▬لس▬براندس▬ ← BF51",ar,x.com,1fedddbe7c7a41ee86c74dd921fb24f73cb9f2f8,2024-11-19T19:15:58.000Z,Entertainment,0.9980469,Manipulative,False
102676,"لاس بالماس أوساسونا فينيسيا فارينسي أتلتيك بلباو

ڪۆد خضم مباشر

▬باث▬اند▬بدي▬ ← A4TU",ar,x.com,7d8a07e219de50a10de3c88d257120a17975ed31,2024-11-19T19:23:15.000Z,Sports,0.9980469,Manipulative,False
101840,"الاتفاق فينيسيا أفيس بوافيستا مانشستر سيتي

ڪۆد خضم مباشر

▬ألشمس▬وألرمأل▬و▬ألرمأل▬ ← ZZY25",ar,x.com,e8c3d998c6dffaae74c8c68b54a435a5a48d2bc1,2024-11-19T19:23:04.000Z,Politics,0.9980469,Manipulative,False
75900,"فيتوريا غيمارايش بارما ريمس إسبانيول بولونيا

ڪۆد خضم مباشر

▬ڪاردىال▬ ← M63",ar,x.com,7e0161494b5c5ecf33a0f73e56b7034e9a276729,2024-11-19T19:16:41.000Z,Entertainment,0.9980469,Manipulative,False
85831,"بورنموث بنفيكا بوافيستا لانس

ڪۆد خضم مباشر

▬اير▬الو▬ايرالو▬ ← CY10",ar,x.com,f24b3cc6d46f6a45291c3135bee119825069c1f5,2024-11-19T19:18:59.000Z,Entertainment,0.9980469,Manipulative,False
74202,"مارسيليا ريو آفي بورتو

ڪۆد خضم مباشر

▬براندز▬فور▬ليس▬لس▬براندس▬ ← BF51",ar,x.com,dfbf0b4218b0567fea5fef56cc6761ebfe2e6d82,2024-11-19T19:16:18.000Z,Entertainment,0.9980469,Manipulative,False
68852,"آر كي سي فالفيك موناكو ناسيونال

ڪۆد خضم مباشر

▬لُفيُل▬شوُز▬لُيفُل▬لُيُفيُل▬ ← LEV11",ar,x.com,15cd79acba0562b756bd423f5a0858894d3ad5c4,2024-11-19T19:15:04.000Z,People,0.9980469,Manipulative,False
69936,"ريال سوسيداد توتنهام هوتسبر جنوى مارسيليا الخليج

ڪۆد خضم مباشر

▬خيؤط▬الزعفران▬ ← AA75",ar,x.com,ec1ba85b2db624c358d81a7104a4c15e99d5fc76,2024-11-19T19:15:19.000Z,Environment,0.9980469,Manipulative,False
72479,"مانشستر سيتي النصر نيس سانتا كلارا هيرتا برلين

ڪۆد خضم مباشر

▬خيؤط▬الزعفران▬ ← AA75",ar,x.com,71c7f3db945abb38d86ce9975fa5328e6e0c73a5,2024-11-19T19:15:54.000Z,Sports,0.9980469,Manipulative,False
72737,"إيفرتون بارما كومو

ڪۆد خضم مباشر

▬براندز▬فور▬ليس▬لس▬براندس▬ ← BF51",ar,x.com,bccf02a4c8d04c7782810bba97d6100350a420c1,2024-11-19T19:15:58.000Z,Entertainment,0.9980469,Manipulative,False
72915,"مونبلييه برينتفورد ليفربول

ڪۆد خضم مباشر

▬براندز▬فور▬ليس▬لس▬براندس▬ ← BF51",ar,x.com,2a99c3c47b917734e916e24ffa4a135de0369fea,2024-11-19T19:16:00.000Z,Sports,0.9980469,Manipulative,False
70066,"الخليج الاتحاد لاس بالماس نوتنغهام فورست هيرتا برلين

ڪۆد خضم مباشر

▬إيهٮرب▬ ← CNU3074",ar,x.com,b34e6852dfc57a38fdf638762c25154929905538,2024-11-19T19:15:21.000Z,Entertainment,0.9980469,Manipulative,False
65348,"سبورتينغ براغا بنفيكا الشباب فيردر بريمن فالنسيا

ڪۆد خضم مباشر

▬باث▬اند▬بدي▬ ← A4TU",ar,x.com,9bdb7f8edcd9204bcfa2ba3bae6426e17fb7da8b,2024-11-19T19:14:16.000Z,Sports,0.9980469,Manipulative,False
73338,"التعاون أفيس فينيسيا فياريال مونبلييه

ڪۆد خضم مباشر

▬ماماز▬اند▬باباز▬ ← DF60",ar,x.com,ff9cc9312337efb4dc057fb0c5492b9481ca9a05,2024-11-19T19:16:06.000Z,Social,0.9980469,Manipulative,False
74209,"بنفيكا الاتفاق تولوز

ڪۆد خضم مباشر

▬براندز▬فور▬ليس▬لس▬براندس▬ ← BF51",fa,x.com,29270d54b213cd67d29c80ef2c6abb1b84eb54e9,2024-11-19T19:16:18.000Z,Environment,0.9980469,Manipulative,False
79457,"إن إي سي نيميغن نيس شتوتغارت برشلونة ريال مدريد

ڪۆد خضم مباشر

▬ماماز▬اند▬باباز▬ ← DF60",ar,x.com,8bbdb4de43399063b3580ddf5f0ba2c6c6b6a211,2024-11-19T19:17:30.000Z,Social,0.9980469,Manipulative,False
75772,"أستون فيلا سبورتينغ لشبونة إن إي سي نيميغن

ڪۆد خضم مباشر

▬رشؤف▬للعسل▬راشوف▬عسل▬ ← AS59",ar,x.com,ecbe260e3e76b47b81fca41616247abef8f52749,2024-11-19T19:16:39.000Z,Sports,0.9980469,Manipulative,False
33108,"لاتسيو خيتافي لوهافر

ڪۆد خضم مباشر

▬براندز▬فور▬ليس▬لس▬براندس▬ ← BF51",ar,x.com,f6f36fff9a05db87267b396cc06030e37d1de953,2024-11-19T19:07:12.000Z,Entertainment,0.9980469,Manipulative,False
1982,"إنتر ميلان فياريال ضمك الباطن

ڪۆد خضم مباشر

▬باث▬اند▬بوٕدي▬ ← A4TU",ar,x.com,3f1e9a1e7ae607cf5cffa6496aa8c91e570cbe64,2024-11-19T19:00:19.000Z,Sports,0.9980469,Manipulative,False
4440,"إنتر ميلان أي زد ألكمار كالياري ألافيس سبورتينغ لشبونة

ڪۆد خضم مباشر

▬باث▬اند▬بدي▬ ← A4TU",ar,x.com,ea6ab8e37bb7d3ee012fc49950d659a4be9265c0,2024-11-19T19:00:48.000Z,Technology,0.9980469,Manipulative,False
81178,"أودينيزي جيرونا هامبورغ باير ليفركوزن

ڪۆد خضم مباشر

▬اير▬الو▬ايرالو▬ ← CY10",ar,x.com,216df9c30e6737998c250006eb46f9ced4c1447c,2024-11-19T19:17:54.000Z,Sports,0.9980469,Manipulative,False
28951,"أونيون برلين فولهام ليل ناسيونال ليتشي

ڪۆد خضم مباشر

▬ألسىف▬هوم▬ ← SH090",ar,x.com,37cbb076baa9ba7a05a81a1c20bea98439710710,2024-11-19T19:06:20.000Z,Entertainment,0.9980469,Manipulative,False
27321,"موريرينسي آر كي سي فالفيك ليغانيس

ڪۆد خضم مباشر

▬امريكان▬ايجل▬ايفل▬ ← MT3R",ar,x.com,c96cff9eb79df3a13d5737b44a0c9279942e2bbb,2024-11-19T19:05:59.000Z,Entertainment,0.9980469,Manipulative,False
33282,"هوفنهايم ريال بيتيس لاتسيو

ڪۆد خضم مباشر

▬براندز▬فور▬ليس▬لس▬براندس▬ ← BF51",ar,x.com,859296203552a5f4af955db9ff9b641bf3ce6e91,2024-11-19T19:07:14.000Z,Entertainment,0.9980469,Manipulative,False
72920,"إمبولي فيليم الثاني أوساسونا

ڪۆد خضم مباشر

▬براندز▬فور▬ليس▬لس▬براندس▬ ← BF51",ar,x.com,de86f08db886cd111075733b58f4d8c8e7be1daa,2024-11-19T19:16:00.000Z,Entertainment,0.9980469,Manipulative,False
64969,"أفيس النصر مارسيليا

ڪۆد خضم مباشر

▬براندز▬فور▬ليس▬لس▬براندس▬ ← BF51",ar,x.com,dfb10a806b833184fdccece889a47653f766ccc9,2024-11-19T19:14:11.000Z,Entertainment,0.9980469,Manipulative,False
72859,"أوكسير فينيسيا أروكا

ڪۆد خضم مباشر

▬براندز▬فور▬ليس▬لس▬براندس▬ ← BF51",ar,x.com,4dce21e59f43dbddd1b65259266a103d40dc57e8,2024-11-19T19:15:59.000Z,Entertainment,0.9980469,Manipulative,False
65534,"إنتر ميلان ضمك بولونيا

ڪۆد خضم مباشر

▬امريكان▬ايجل▬ايفل▬ ← MT3R",ar,x.com,e820d8e3aa78e02111d0ee72f19d5389cccec53d,2024-11-19T19:14:18.000Z,Sports,0.9980469,Manipulative,False
72838,"أوتريخت تفينتي فورتونا سيتارد

ڪۆد خضم مباشر

▬براندز▬فور▬ليس▬لس▬براندس▬ ← BF51",ar,x.com,624712aea1c631d310fc09e82f91f5a35c4d18fc,2024-11-19T19:15:59.000Z,Entertainment,0.9980469,Manipulative,False
72841,"الخليج فارينسي أرسنال

ڪۆد خضم مباشر

▬براندز▬فور▬ليس▬لس▬براندس▬ ← BF51",ar,x.com,c56dfa28adaaefacbb10a05c7a6e1134af3b1d82,2024-11-19T19:15:59.000Z,Sports,0.9980469,Manipulative,False
65392,"فولهام خيتافي نورنبيرغ أي زد ألكمار

ڪۆد خضم مباشر

▬اير▬الو▬ايرالو▬ ← CY10",ar,x.com,6c226a69c9a0d16d3925759e78ffb9c042d2942c,2024-11-19T19:14:16.000Z,Sports,0.9980469,Manipulative,False
102277,"إن إي سي نيميغن تولوز ستراسبورغ

ڪۆد خضم مباشر

▬مٕستر▬مٕندوٕب▬ ← DSK",ar,x.com,4f708b35cde6ef8aa2b3de8538611bed569743ef,2024-11-19T19:23:10.000Z,Entertainment,0.9980469,Manipulative,False
102041,"ليتشي سانتا كلارا ناك بريدا

ڪۆد خضم مباشر

▬امريكان▬ايجل▬ايفل▬ ← MT3R",ar,x.com,cb9a79c9e4a51a7c31c8712c51c2f3354a1ca663,2024-11-19T19:23:07.000Z,Technology,0.9980469,Manipulative,False
91952,"ضمك ناسيونال فيليم الثاني فينورد ناك بريدا

ڪۆد خضم مباشر

▬امريكان▬ايجل▬ايفل▬ ← ABCY",ar,x.com,9f38885e15d46eef0af35f9a463bef3b2ce1a6b4,2024-11-19T19:20:31.000Z,Entertainment,0.9980469,Manipulative,False
92698,"سانت إتيان لانس بوروسيا دورتموند فورتونا سيتارد

ڪۆد خضم مباشر

▬ڪاردىال▬ ← M63",ar,x.com,bb15f57cb4d90843ca696ed80cf48ea4f89c64d9,2024-11-19T19:20:43.000Z,Sports,0.9980469,Manipulative,False
86104,"سبورتينغ براغا هيرتا برلين مونزا غو أهيد إيغلز باير ليفركوزن

ڪۆد خضم مباشر

▬ڪاردىال▬ ← M63",ar,x.com,0553cfcbde4fa196411a23911e70d26562d03d92,2024-11-19T19:19:03.000Z,Sports,0.9980469,Manipulative,False
80445,"سبورتينغ لشبونة سانت إتيان مانشستر يونايتد ريال مدريد هوفنهايم

ڪۆد خضم مباشر

▬باث▬اند▬بدي▬ ← A4TU",ar,x.com,da357c44f2bb09b550ea48c1cb61105ee0584f89,2024-11-19T19:17:43.000Z,Sports,0.9980469,Manipulative,False
86481,"إستريلا دا أمادورا نوتنغهام فورست أتلتيك بلباو سبورتينغ براغا أودينيزي

ڪۆد خضم مباشر

▬نايس▬ستور▬ ← SUM5",ar,x.com,15c27d86651848c2222a4b358f6aee3244dc53b2,2024-11-19T19:19:08.000Z,Sports,0.9980469,Manipulative,False
91353,"ريال سوسيداد آر كي سي فالفيك ليغانيس

ڪۆد خضم مباشر

▬براندز▬فور▬ليس▬لس▬براندس▬ ← BF51",ar,x.com,92266f947307fdb0d61ab6815884dd449f753fa6,2024-11-19T19:20:20.000Z,Entertainment,0.9980469,Manipulative,False
21200,"يوفنتوس لاتسيو كازا بيا

ڪۆد خضم مباشر

▬رشؤف▬للعسل▬راشوف▬عسل▬ ← AS59",ar,x.com,c3c4bfc8fa66b46ba35990f5aae3669c1a98e4cb,2024-11-19T19:04:35.000Z,Entertainment,0.9980469,Manipulative,False
22176,"نيس جيل فيسنتي الفتح

ڪۆد خضم مباشر

▬لُفيُل▬شوُز▬لُيفُل▬لُيُفيُل▬ ← LEV11",ar,x.com,0871a076ad2f4dba3d9947eb3da1d1a63455920d,2024-11-19T19:04:48.000Z,Entertainment,0.9980469,Manipulative,False
21931,"فيرونا نيس فاماليكاو فورتونا سيتارد القادسية

ڪۆد خضم مباشر

▬ألشمس▬وألرمأل▬و▬ألرمأل▬ ← ZZY25",ar,x.com,3afb2a0d2ac8d7ca065fac9eb7145a50c55e1b3b,2024-11-19T19:04:45.000Z,People,0.9980469,Manipulative,False
21597,"بوافيستا كريستال بالاس شالكه

ڪۆد خضم مباشر

▬امريكان▬ايجل▬ايفل▬ ← MT3R",ar,x.com,b1bdce19ac34ef653901be4ac35a6925361b58c0,2024-11-19T19:04:41.000Z,Entertainment,0.9980469,Manipulative,False
21579,"مونزا برايتون وهوف ألبيون فولفسبورغ بنفيكا

ڪۆد خضم مباشر

▬بأرىس▬غألىرى▬جألىرى▬ ← AA26",ar,x.com,34d0d0ebca719be768f2b6f68c0e7e0540c927e7,2024-11-19T19:04:40.000Z,Sports,0.9980469,Manipulative,False
5881,"فيتوريا غيمارايش ريال مدريد شتوتغارت كومو بورنموث

ڪۆد خضم مباشر

▬باث▬اند▬بدي▬ ← A4TU",ar,x.com,d624cc483b42e9448bf79ffadf633e8fc7b24131,2024-11-19T19:01:07.000Z,Entertainment,0.9980469,Manipulative,False
11475,"يوفنتوس بوخوم بورتو

ڪۆد خضم مباشر

▬براندز▬فور▬ليس▬لس▬براندس▬ ← BF51",ar,x.com,d502eff4355e52fd660455d65a7e1e1760a78db6,2024-11-19T19:02:21.000Z,Entertainment,0.9980469,Manipulative,False
29669,"أوتريخت أوساسونا ليفربول بريست نوتنغهام فورست يوفنتوس

ڪۆد خضم مباشر

▬إيهٮرب▬ ← CNU3074",ar,x.com,b34e6852dfc57a38fdf638762c25154929905538,2024-11-19T19:06:30.000Z,Sports,0.9980469,Manipulative,False
102183,"سبارتا روتردام سانت إتيان آينتراخت فرانكفورت بوروسيا مونشنغلادباخ

ڪۆد خضم مباشر

▬ڪاردىال▬ ← M63",ar,x.com,49dd9e81f0e3ca58b85052a336cad63318083b6d,2024-11-19T19:23:08.000Z,Sports,0.9980469,Manipulative,False
102298,"الخليج سبارتا روتردام آينتراخت فرانكفورت سبورتينغ براغا ليفربول

ڪۆد خضم مباشر

▬عود▬ميلان▬ميلانو▬ ← S92",ar,x.com,bbcc9eac34fffbfb6e709b22a3829386b12da75b,2024-11-19T19:23:10.000Z,Sports,0.9980469,Manipulative,False
96425,"ريمس إبسويتش تاون سيلتا فيغو بلد الوليد لايبزيج

ڪۆد خضم مباشر

▬ماماز▬اند▬باباز▬ ← DF60",ar,x.com,4c2c84ff3ce6b832e3ba2958d475deb0d0ea9bd7,2024-11-19T19:21:41.000Z,Social,0.9980469,Manipulative,False
99553,"فيردر بريمن كومو بوافيستا

ڪۆد خضم مباشر

▬مغربي▬للبصريات▬ ← T5",ar,x.com,ad58632d39273c43ea3ddf3dfe6bbf4423b56f77,2024-11-19T19:22:29.000Z,Sports,0.9980469,Manipulative,False
98677,"ليغانيس استوريل ليستر سيتي تولوز

ڪۆد خضم مباشر

▬ايسيفن▬ايسفن▬اي▬سفن▬ ← JOR25",ar,x.com,625192a125cf56abbe7f8b24c6759cae58fc8edb,2024-11-19T19:22:16.000Z,Politics,0.9980469,Manipulative,False
12376,"الوحدة بارما ضمك جيل فيسنتي مارسيليا

ڪۆد خضم مباشر

▬ألسىف▬هوم▬ ← SH090",ar,x.com,3afb2a0d2ac8d7ca065fac9eb7145a50c55e1b3b,2024-11-19T19:02:34.000Z,People,0.9980469,Manipulative,False
26253,"إستريلا دا أمادورا نورنبيرغ فالنسيا بايرن ميونخ

ڪۆد خضم مباشر

▬باث▬اند▬بوٕدي▬ ← A4TU",ar,x.com,0ce1cbbc6e6e21b4ff3493167f26e3a3e5963199,2024-11-19T19:05:45.000Z,Entertainment,0.9980469,Manipulative,False
28556,"كولن بي إي سي زفوله بريست

ڪۆد خضم مباشر

▬براندز▬فور▬ليس▬لس▬براندس▬ ← BF51",ar,x.com,5bacf547e04db6bd8ad0742d9e51738ddd938f52,2024-11-19T19:06:14.000Z,Entertainment,0.9980469,Manipulative,False
29149,"ميلان ناسيونال نابولي كولن بي إي سي زفوله

ڪۆد خضم مباشر

▬تُيموُ▬ ← acs678251",ar,x.com,245d03bfeedc00e6e6ee9d34d72c7ff6cf5bb645,2024-11-19T19:06:23.000Z,Sports,0.9980469,Manipulative,False
40796,"كولن روما ريال بيتيس كريستال بالاس ليغانيس

ڪۆد خضم مباشر

▬أتش▬أند▬أم▬ ← ACY7",ar,x.com,750db3b5eec22635857d343ac17ba9176da64558,2024-11-19T19:08:55.000Z,Entertainment,0.9980469,Manipulative,False
40280,"بورنموث كومو لانس الفتح باير ليفركوزن

ڪۆد خضم مباشر

▬ألسىف▬هوم▬ ← SH090",ar,x.com,e3337261a89546a358fd6617c7f8ed785a0719aa,2024-11-19T19:08:48.000Z,Entertainment,0.9980469,Manipulative,False
40069,"بارما فياريال غو أهيد إيغلز مانشستر سيتي

ڪۆد خضم مباشر

▬ڪاردىال▬ ← M63",ar,x.com,763c82dc4c41e6650563511b1042dc20c2c86ff5,2024-11-19T19:08:45.000Z,Sports,0.9980469,Manipulative,False
23513,"فولفسبورغ سانتا كلارا نانت أتلتيك بلباو لاتسيو

ڪۆد خضم مباشر

▬مذر▬كىر▬مذركىر▬ ← AWBZS",ar,x.com,1947a50a165d62878382eedf6d2c56a062bba291,2024-11-19T19:05:06.000Z,Technology,0.9980469,Manipulative,False
24926,"القادسية سبورتينغ براغا ضمك

ڪۆد خضم مباشر

▬لُفيُل▬شوُز▬لُيفُل▬لُيُفيُل▬ ← LEV11",ar,x.com,3a56fedf3b8fbdcd0c0705dd5f42b8ef3da952c6,2024-11-19T19:05:27.000Z,People,0.9980469,Manipulative,False
104520,"أروكا أونيون برلين لانس ريو آفي آر كي سي فالفيك

ڪۆد خضم مباشر

▬إيهٮرب▬ ← CNU3074",ar,x.com,b34e6852dfc57a38fdf638762c25154929905538,2024-11-19T19:23:42.000Z,Entertainment,0.9980469,Manipulative,False
95118,"استوريل ليغانيس نيس ليتشي

ڪۆد خضم مباشر

▬ايسيفن▬ايسفن▬اي▬سفن▬ ← JOR25",ar,x.com,698bb77c70a05883ff1f4de967f9a5152b6620ab,2024-11-19T19:21:21.000Z,Politics,0.9980469,Manipulative,False
97335,"بوخوم ساوثهامبتون جنوى

ڪۆد خضم مباشر

▬مٕستر▬مٕندوٕب▬ ← DSK",ar,x.com,44cce3ed3a5bc3d7e8b93e7311d30a690b20d251,2024-11-19T19:21:56.000Z,Entertainment,0.9980469,Manipulative,False
96876,"سانتا كلارا أستون فيلا التعاون كومو فالنسيا

ڪۆد خضم مباشر

▬ان▬هاوس▬انهاوس▬ ← C64",ar,x.com,821e8455657e3f14ec8dda6a9bd4c179798f5989,2024-11-19T19:21:49.000Z,Sports,0.9980469,Manipulative,False
